,id,saleprice,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,wood_deck_sf,open_porch_sf,lot_area,mas_vnr_area,gr_liv_area,garage_area,screen_porch,full_bath,totrms_abvgrd,lot_frontage,half_bath,bedroom_abvgr,overall_qual,exter_qual,bsmt_qual,kitchen_qual,bsmt_exposure,bsmtfin_type_1,ms_zoning,neighborhood,condition_1,foundation,year_remod/add,year_built,garage_yr_blt,sale_type,fireplaces
1648,856,150500,532.0,364.0,1040.0,1040,0,0,0,8800,0.0,1040,484.0,288,2,5,61.0,0,3,5,0,4,4,2,1,RL,CollgCr,Norm,CBlock,2008,1977,1977.0,WD ,0
1649,11,175900,0.0,763.0,763.0,763,892,157,84,10000,0.0,1655,440.0,0,2,7,75.0,1,3,6,0,4,0,1,0,RL,Gilbert,Norm,PConc,1994,1993,1993.0,WD ,1
1650,389,167900,888.0,228.0,1116.0,1116,0,0,0,10140,196.0,1116,528.0,0,2,6,78.0,0,3,6,0,0,0,1,4,RL,NWAmes,Norm,CBlock,1974,1974,1974.0,WD ,1
1651,2415,219210,0.0,879.0,879.0,879,984,100,17,14054,0.0,1863,660.0,0,2,9,58.0,1,4,7,4,4,4,3,0,RL,Gilbert,Norm,PConc,2006,2006,2006.0,New,1
1652,77,189000,0.0,1055.0,1055.0,1055,790,635,104,11218,0.0,1845,462.0,0,2,8,70.0,1,3,6,4,4,4,1,0,RL,SawyerW,Norm,PConc,1992,1992,1992.0,WD ,1
1653,1238,136500,621.0,503.0,1176.0,1176,0,0,88,8856,143.0,1176,292.0,95,1,6,74.0,0,3,5,0,0,0,1,4,RL,NAmes,Norm,CBlock,1957,1957,1957.0,WD ,2
1654,223,137900,240.0,150.0,864.0,892,0,0,0,7800,47.0,892,416.0,0,1,5,65.0,0,3,5,0,0,4,2,3,RL,Sawyer,Norm,CBlock,2008,1966,1966.0,WD ,0
1655,723,85000,247.0,310.0,1022.0,1022,0,0,30,7200,0.0,1022,280.0,0,1,4,60.0,0,2,5,0,0,0,1,4,RM,OldTown,Norm,BrkTil,2006,1910,1956.0,WD ,0
1656,2562,137900,756.0,1380.0,2136.0,2136,0,0,30,10680,44.0,2136,528.0,0,2,7,89.0,0,4,5,0,0,0,1,1,RL,NAmes,Norm,CBlock,1951,1951,1951.0,WD ,0
1657,995,195500,851.0,75.0,926.0,926,678,100,82,9535,0.0,1604,472.0,0,2,7,59.0,1,3,6,0,4,0,4,5,RL,Gilbert,Norm,PConc,1998,1998,1998.0,WD ,0
1658,287,128000,0.0,806.0,806.0,841,806,0,66,6858,0.0,1647,216.0,0,1,6,66.0,1,4,6,0,4,2,1,0,RL,SWISU,Norm,PConc,1950,1915,1920.0,WD ,0
1659,1152,135000,764.0,100.0,864.0,864,0,132,0,8100,0.0,864,420.0,0,1,5,75.0,0,3,5,0,0,4,1,4,RL,Sawyer,Feedr,CBlock,2007,1961,1962.0,WD ,1
1660,1449,143195,294.0,782.0,1076.0,1076,0,0,0,9216,176.0,1076,576.0,0,1,5,0.0,1,3,5,0,0,0,3,4,RL,CollgCr,Norm,CBlock,1975,1975,1985.0,WD ,1
1661,1330,79500,0.0,742.0,742.0,779,0,0,0,9100,0.0,935,308.0,0,1,4,50.0,0,2,5,0,0,0,1,0,RM,BrkSide,RRAn,BrkTil,1960,1930,1988.0,WD ,0
1662,1134,192500,0.0,835.0,835.0,835,828,168,68,12774,95.0,1663,478.0,0,2,8,67.0,1,3,7,4,4,4,3,0,RL,SawyerW,Norm,PConc,2004,2003,2003.0,WD ,0
1663,706,129500,384.0,384.0,768.0,768,560,0,12,6000,0.0,1328,308.0,0,1,6,50.0,1,3,5,0,0,0,1,3,RM,OldTown,Norm,CBlock,1970,1950,1950.0,WD ,0
1664,1617,168000,0.0,806.0,806.0,806,766,0,40,10364,0.0,1572,373.0,0,2,7,0.0,1,3,6,0,4,0,1,0,RL,Gilbert,Norm,PConc,1996,1995,1995.0,WD ,1
1665,1339,105000,264.0,475.0,739.0,874,468,0,0,6000,0.0,1342,240.0,0,2,7,50.0,0,2,6,0,0,0,1,1,RM,BrkSide,Norm,CBlock,1950,1939,1939.0,WD ,1
1666,1664,143250,282.0,664.0,981.0,981,0,0,312,10530,0.0,981,576.0,0,1,5,0.0,1,3,6,0,0,0,1,4,RL,NAmes,Norm,CBlock,1971,1971,1979.0,WD ,0
1667,1433,144000,0.0,1099.0,1099.0,1099,0,278,0,9525,0.0,1099,352.0,0,1,6,75.0,1,3,5,0,4,4,1,0,RL,CollgCr,Norm,PConc,2006,1995,1999.0,WD ,0
1668,75,205000,695.0,253.0,948.0,1222,888,0,130,8880,0.0,2110,463.0,0,2,8,0.0,1,3,7,4,4,4,1,5,RL,SawyerW,Norm,PConc,2002,1994,1994.0,WD ,2
1669,2255,143000,924.0,46.0,970.0,1026,0,193,0,8410,0.0,1026,528.0,0,1,5,82.0,0,2,6,0,4,0,3,4,RL,Mitchel,Norm,CBlock,1974,1974,1974.0,WD ,1
1670,1170,290000,964.0,455.0,1419.0,1419,0,155,58,4385,0.0,1419,588.0,0,1,5,42.0,1,2,9,4,5,5,3,5,FV,Somerst,Norm,PConc,2001,2001,2001.0,WD ,1
1671,45,611657,2188.0,142.0,2330.0,2364,0,0,67,12919,760.0,2364,820.0,0,2,11,100.0,1,2,9,5,5,5,4,5,RL,NridgHt,Norm,PConc,2010,2009,2009.0,New,2
1672,836,152000,732.0,308.0,1040.0,1040,0,168,0,12464,0.0,1040,576.0,0,1,6,82.0,0,3,5,0,4,4,1,5,RL,CollgCr,Norm,PConc,1996,1996,2000.0,WD ,0
1673,8,191500,263.0,1017.0,1280.0,1280,0,0,82,5005,0.0,1280,506.0,144,2,5,43.0,0,2,8,4,4,4,1,4,RL,StoneBr,Norm,PConc,1992,1992,1992.0,WD ,0
1674,1704,317000,0.0,1143.0,1143.0,1143,1330,192,151,9591,344.0,2473,852.0,0,2,9,76.0,1,4,8,4,5,4,3,0,RL,NridgHt,Norm,PConc,2005,2004,2004.0,WD ,1
1675,2068,165250,258.0,422.0,680.0,798,504,0,0,6960,0.0,1302,224.0,126,1,6,70.0,1,2,7,0,0,4,1,4,RL,Sawyer,Norm,BrkTil,1998,1940,1940.0,WD ,2
1676,1488,123000,609.0,483.0,1092.0,1092,0,259,0,9825,0.0,1092,264.0,161,1,6,75.0,0,3,5,0,0,0,1,2,RL,Edwards,Norm,CBlock,1966,1966,1966.0,COD,0
1677,1391,185000,776.0,212.0,988.0,1188,0,102,89,14175,0.0,1188,621.0,0,1,4,88.0,0,1,6,0,0,0,4,5,RL,Sawyer,PosA,CBlock,1956,1956,1956.0,WD ,1
1678,2633,120000,809.0,236.0,1045.0,1045,0,0,0,7400,0.0,1045,528.0,0,1,6,74.0,0,3,7,0,0,0,1,1,RL,NAmes,Artery,CBlock,1962,1962,1962.0,WD ,0
1679,1872,158500,792.0,301.0,1093.0,1093,0,224,0,10738,0.0,1093,484.0,0,2,6,88.0,0,3,6,0,0,0,1,4,RL,NWAmes,Norm,CBlock,1966,1966,1966.0,WD ,1
1680,1138,173000,0.0,798.0,798.0,798,842,138,45,8366,0.0,1640,520.0,0,2,6,65.0,1,3,6,4,4,4,1,0,RL,SawyerW,Norm,PConc,2004,2004,2004.0,WD ,0
1681,1899,101800,0.0,0.0,0.0,1224,0,0,0,9842,0.0,1224,462.0,0,2,6,70.0,0,2,4,0,0,0,0,0,RL,NAmes,Norm,Slab,1962,1962,1962.0,WD ,0
1682,915,155000,350.0,0.0,560.0,575,560,256,0,7200,0.0,1135,576.0,0,1,6,60.0,0,3,7,4,4,4,1,4,RL,SWISU,Feedr,PConc,2007,1936,1971.0,WD ,0
1683,660,125000,0.0,1054.0,1054.0,1078,0,0,0,10230,0.0,1078,264.0,112,1,6,60.0,0,3,5,0,0,5,1,0,RL,OldTown,Norm,BrkTil,1950,1925,1987.0,WD ,0
1684,2004,104500,0.0,0.0,0.0,968,0,0,0,8626,1.0,968,331.0,0,1,5,52.0,0,2,4,0,0,0,0,0,RM,OldTown,Norm,CBlock,1956,1956,1956.0,WD ,0
1685,443,350000,1170.0,292.0,1462.0,1462,762,184,0,8834,216.0,2224,738.0,0,2,10,74.0,1,4,9,4,5,5,1,5,RL,NridgHt,Norm,PConc,2005,2004,2004.0,WD ,1
1686,2627,93500,0.0,0.0,0.0,1040,0,0,0,8544,0.0,1040,400.0,0,2,6,60.0,0,2,3,0,0,0,0,0,RL,NAmes,Norm,CBlock,1950,1950,1949.0,WD ,0
1687,1438,193000,633.0,240.0,873.0,882,908,0,88,9179,158.0,1790,588.0,0,2,7,68.0,1,3,7,4,4,4,1,5,RL,CollgCr,Norm,PConc,1999,1999,1999.0,WD ,0
1688,1525,191000,0.0,588.0,588.0,1423,748,431,0,11526,0.0,2555,672.0,0,2,11,79.0,0,3,6,0,5,0,1,0,RL,Crawfor,Norm,BrkTil,1994,1922,1993.0,WD ,1
1689,2644,110000,0.0,813.0,813.0,813,0,0,113,5684,0.0,813,270.0,0,1,5,70.0,0,2,6,0,0,4,1,0,RM,OldTown,Norm,BrkTil,2005,1930,1932.0,WD ,0
1690,866,261500,990.0,309.0,1299.0,1299,573,160,122,11885,108.0,1872,531.0,0,2,7,0.0,1,3,8,4,4,5,3,5,RL,CollgCr,Norm,PConc,2001,2001,2001.0,WD ,1
1691,620,128900,504.0,546.0,1050.0,1050,0,0,0,9600,0.0,1050,338.0,0,1,5,80.0,0,2,5,0,0,0,1,2,RL,NAmes,Norm,CBlock,1956,1956,1956.0,WD ,0
1692,2451,584500,292.0,48.0,1733.0,1933,1567,870,86,17242,738.0,3500,959.0,210,3,11,114.0,1,4,9,4,5,5,4,2,RL,NoRidge,Norm,PConc,1994,1993,1993.0,WD ,1
1693,2186,111000,492.0,372.0,864.0,948,0,0,0,10215,132.0,948,248.0,0,1,5,75.0,0,3,4,0,0,0,1,4,RL,Edwards,Norm,PConc,1954,1954,1954.0,WD ,0
1694,2025,90000,0.0,750.0,750.0,960,356,0,0,8550,0.0,1316,576.0,0,1,7,60.0,0,4,5,0,2,0,1,0,RL,BrkSide,RRAn,PConc,1950,1926,1965.0,ConLw,0
1695,1916,129000,187.0,111.0,1021.0,1465,915,0,265,18450,113.0,2380,596.0,0,2,7,0.0,1,3,6,0,4,0,1,1,RL,NAmes,Norm,CBlock,1979,1965,1965.0,WD ,1
1696,1542,224000,728.0,568.0,1296.0,1640,0,108,0,14778,72.0,1640,924.0,0,1,7,0.0,0,3,6,4,0,4,1,3,RL,Crawfor,PosN,CBlock,2006,1954,1993.0,WD ,1
1697,1163,165000,390.0,210.0,600.0,600,600,0,166,3180,0.0,1200,480.0,0,2,5,30.0,1,2,6,4,4,4,1,5,FV,Somerst,Norm,PConc,2005,2005,2005.0,WD ,0
1698,205,122000,0.0,662.0,662.0,662,662,0,0,3068,0.0,1324,180.0,0,1,6,52.0,0,3,6,0,0,0,1,0,RM,OldTown,Norm,BrkTil,1993,1920,1920.0,WD ,0
1699,2261,267300,583.0,963.0,1546.0,1564,0,132,0,8298,0.0,1564,502.0,0,2,6,68.0,0,2,8,4,4,5,3,5,RL,Timber,Norm,PConc,2007,2006,2207.0,New,1
1700,423,485000,0.0,1926.0,1926.0,1966,1174,144,78,13518,860.0,3140,820.0,0,3,11,104.0,1,4,9,5,5,5,1,0,RL,NridgHt,Norm,PConc,2009,2008,2009.0,New,2
1701,2687,220000,0.0,1595.0,1595.0,1611,875,0,0,33120,0.0,2486,576.0,0,2,8,90.0,0,5,6,0,0,0,1,0,RM,OldTown,RRAn,CBlock,1962,1962,1962.0,WD ,1
1702,1436,215700,688.0,176.0,864.0,872,899,0,96,13142,128.0,1771,600.0,0,2,6,0.0,1,3,6,0,4,4,1,5,RL,CollgCr,PosN,PConc,1997,1997,1997.0,WD ,0
1703,444,280000,1039.0,797.0,1836.0,1836,0,125,185,11362,42.0,1836,862.0,0,2,7,107.0,0,3,8,4,5,4,2,5,RL,NridgHt,Norm,PConc,2005,2004,2004.0,WD ,1
1704,1067,284000,1149.0,454.0,1603.0,1575,0,216,28,10845,504.0,1575,732.0,0,2,7,92.0,0,2,8,4,4,4,2,5,RL,NridgHt,Norm,PConc,2004,2003,2003.0,WD ,1
1705,2290,84500,131.0,0.0,630.0,630,0,0,0,1936,0.0,630,0.0,0,1,3,21.0,0,1,4,0,4,0,3,3,RM,MeadowV,Norm,CBlock,1970,1970,1978.7077955601446,WD ,0
1706,168,192000,717.0,415.0,1395.0,1395,0,657,0,9760,218.0,1395,440.0,240,1,7,80.0,0,2,6,0,0,0,4,3,RL,NAmes,Norm,CBlock,1984,1963,1963.0,WD ,1
1707,2643,105000,0.0,502.0,502.0,502,502,280,0,3960,0.0,1004,200.0,0,1,5,66.0,0,2,7,0,0,4,1,0,RM,OldTown,Norm,BrkTil,1950,1930,1930.0,WD ,1
1708,2802,216837,24.0,1836.0,1860.0,1836,0,120,33,9100,0.0,1836,484.0,0,2,8,70.0,0,3,7,4,4,4,1,5,RL,CollgCr,Norm,PConc,2005,2004,2004.0,WD ,1
1709,1224,141500,658.0,638.0,1296.0,1496,0,0,22,9600,203.0,1496,450.0,0,2,6,80.0,0,3,5,2,0,4,1,2,RL,NAmes,Norm,CBlock,1960,1960,1960.0,WD ,0
1710,1382,130000,702.0,192.0,894.0,894,0,0,0,9764,0.0,894,450.0,0,1,5,57.0,0,3,5,0,0,4,1,3,RL,Sawyer,Feedr,CBlock,2003,1967,1967.0,WD ,0
1711,853,124000,616.0,424.0,1040.0,1040,0,0,0,8430,136.0,1040,0.0,0,2,5,60.0,0,3,5,0,4,0,1,2,RL,CollgCr,Norm,CBlock,1978,1978,1978.7077955601446,WD ,0
1712,2237,150909,548.0,311.0,859.0,942,886,174,0,9060,0.0,1828,0.0,0,2,6,50.0,0,3,5,0,4,4,1,4,RM,IDOTRR,Norm,BrkTil,1999,1923,1978.7077955601446,WD ,0
1713,2585,139500,658.0,350.0,1008.0,1008,0,0,154,12778,0.0,1008,280.0,0,1,4,66.0,0,2,5,0,0,0,1,5,RL,NAmes,Norm,CBlock,2003,1952,1952.0,WD ,0
1714,2193,79275,682.0,182.0,864.0,864,0,196,0,8172,0.0,864,528.0,0,1,5,60.0,0,3,4,0,0,0,1,4,RL,Edwards,Norm,CBlock,1955,1955,1996.0,COD,0
1715,2262,265900,428.0,1048.0,1476.0,1484,0,120,33,9037,32.0,1484,472.0,0,2,6,64.0,0,2,8,4,4,5,3,5,RL,Timber,Norm,PConc,2006,2006,2006.0,WD ,1
1716,1528,91000,384.0,384.0,768.0,790,0,0,141,6292,0.0,790,160.0,0,1,4,52.0,0,2,6,0,4,0,2,2,RL,SWISU,Norm,BrkTil,1950,1930,1925.0,WD ,0
1717,370,185000,400.0,722.0,1122.0,946,988,0,176,11900,157.0,1934,567.0,200,2,6,85.0,1,3,5,0,4,0,1,4,RL,Gilbert,Norm,PConc,1977,1977,1977.0,WD ,1
1718,2629,141000,179.0,465.0,1150.0,1150,0,0,0,7945,0.0,1150,300.0,0,1,6,70.0,0,3,5,0,0,0,1,4,RL,NAmes,Norm,CBlock,1959,1959,1959.0,WD ,0
1719,1703,260116,0.0,1582.0,1582.0,1582,570,0,368,16659,0.0,2152,728.0,0,2,7,134.0,1,3,8,4,4,4,1,0,RL,NridgHt,Norm,PConc,2008,2007,2007.0,New,1
1720,793,113000,344.0,328.0,672.0,672,0,0,113,9340,0.0,672,234.0,0,1,4,50.0,0,2,4,0,0,0,1,2,RL,Edwards,Norm,CBlock,1950,1941,1941.0,WD ,0
1721,1429,225000,770.0,631.0,1401.0,1511,0,168,42,11454,302.0,1511,811.0,0,2,6,0.0,0,3,8,4,4,4,4,5,RL,SawyerW,Norm,PConc,1995,1995,1995.0,WD ,1
1722,648,113000,700.0,93.0,793.0,793,0,0,0,8480,0.0,793,240.0,0,1,4,80.0,0,2,5,0,0,2,1,3,RL,NAmes,Norm,CBlock,1950,1945,1945.0,WD ,0
1723,279,125200,528.0,480.0,1008.0,1096,0,0,0,6305,0.0,1096,352.0,0,1,5,65.0,0,3,6,0,0,0,3,4,RL,Edwards,Norm,CBlock,1975,1975,1975.0,WD ,1
1724,1705,319500,778.0,140.0,918.0,958,1142,172,104,9709,120.0,2100,786.0,0,2,8,82.0,1,3,8,5,5,5,4,5,RL,NridgHt,Norm,PConc,2007,2007,2007.0,New,2
1725,1257,140000,580.0,333.0,913.0,1048,510,0,0,10930,0.0,1558,288.0,0,1,6,60.0,1,3,5,0,0,0,1,3,RL,NAmes,Artery,CBlock,1950,1945,1962.0,WD ,1
1726,2894,250764,909.0,723.0,1632.0,1650,0,0,0,50102,0.0,1650,518.0,138,1,6,0.0,0,2,6,0,4,0,4,3,RL,Timber,Norm,CBlock,1958,1958,1958.0,WD ,2
1727,1062,250000,40.0,908.0,948.0,948,1140,100,24,8899,108.0,2088,656.0,0,2,10,74.0,1,4,8,5,4,4,3,5,RL,NridgHt,Norm,PConc,2007,2007,2007.0,WD ,1
1728,1729,176000,0.0,768.0,768.0,768,768,100,38,10237,0.0,1536,400.0,0,2,6,65.0,1,3,6,4,4,4,1,0,RL,Gilbert,RRAn,PConc,2006,2005,2005.0,WD ,1
1729,1925,174850,668.0,525.0,1331.0,1721,0,0,0,9736,289.0,1721,464.0,0,1,8,80.0,0,4,6,0,0,0,1,3,RL,NAmes,Feedr,CBlock,1969,1957,1957.0,WD ,3
1730,415,147000,320.0,484.0,804.0,804,744,108,0,2364,0.0,1548,440.0,0,2,7,24.0,1,3,6,0,4,0,1,4,RL,NPkVill,Norm,CBlock,1978,1978,1978.0,WD ,1
1731,78,99500,0.0,918.0,918.0,918,0,28,0,7892,0.0,918,264.0,0,2,5,55.0,0,2,6,0,4,0,1,0,RL,SawyerW,Norm,CBlock,1979,1979,1979.0,WD ,1
1732,428,398800,986.0,379.0,1365.0,1365,1325,0,197,12350,0.0,2690,864.0,0,2,8,95.0,1,3,9,4,5,5,1,5,RL,NridgHt,Norm,PConc,2009,2009,2009.0,New,1
1733,1756,175000,0.0,953.0,953.0,953,694,0,40,7917,0.0,1647,460.0,0,2,7,62.0,1,3,6,0,4,0,1,0,RL,Gilbert,Norm,PConc,2000,1999,1999.0,WD ,1
1734,1280,109500,0.0,825.0,825.0,825,0,0,0,7200,0.0,825,350.0,0,1,4,60.0,0,2,5,0,0,0,1,0,RL,NAmes,Norm,CBlock,1954,1954,1954.0,WD ,0
1735,1928,163500,1237.0,420.0,1657.0,1657,0,0,0,12155,0.0,1657,484.0,147,2,7,0.0,0,3,6,0,4,0,1,1,RL,NAmes,PosN,CBlock,1970,1970,1970.0,WD ,1
1736,2671,100000,266.0,522.0,788.0,788,0,0,0,7446,0.0,788,0.0,0,1,4,0.0,0,2,4,0,0,0,1,2,RL,BrkSide,Feedr,CBlock,1950,1941,1978.7077955601446,WD ,2
1737,2501,334000,1118.0,216.0,1334.0,1520,1306,177,208,11025,692.0,2826,888.0,0,2,9,105.0,1,3,8,4,5,4,4,5,RL,NoRidge,Norm,PConc,1993,1992,1992.0,WD ,3
1738,225,137250,775.0,89.0,864.0,864,0,226,0,7832,0.0,864,280.0,0,1,4,65.0,0,2,5,0,0,0,1,5,RL,Sawyer,Norm,CBlock,1968,1968,1969.0,WD ,0
1739,2317,320000,57.0,1335.0,1392.0,1392,1070,239,132,19378,456.0,2462,576.0,0,2,9,134.0,1,4,7,4,4,4,2,5,RL,Gilbert,Norm,PConc,2006,2005,2006.0,New,1
1740,160,162000,72.0,733.0,1063.0,1287,0,364,17,9830,0.0,1287,576.0,182,1,7,0.0,0,3,5,0,0,4,1,4,RL,NAmes,Norm,CBlock,2006,1959,1997.0,WD ,1
1741,100,222000,578.0,892.0,1470.0,1478,0,0,144,4403,432.0,1478,484.0,0,2,7,0.0,1,2,7,5,5,4,3,5,FV,Somerst,Norm,PConc,2009,2009,2009.0,New,1
1742,482,178000,494.0,204.0,698.0,698,644,100,56,8174,0.0,1342,393.0,0,2,7,0.0,1,3,7,4,4,4,1,5,RL,Gilbert,Norm,PConc,2003,2003,2003.0,WD ,1
1743,177,119000,510.0,278.0,788.0,804,0,0,0,7200,294.0,804,240.0,0,1,4,60.0,0,2,5,0,0,4,1,3,RM,OldTown,Norm,CBlock,1992,1940,1940.0,WD ,2
1744,1971,169500,540.0,324.0,864.0,876,936,0,168,7590,288.0,1812,264.0,0,2,8,69.0,0,4,5,0,0,0,1,4,RL,NAmes,PosN,CBlock,1962,1962,1962.0,WD ,1
1745,484,236000,300.0,652.0,952.0,980,1276,224,54,8795,0.0,2256,554.0,0,2,8,0.0,1,4,7,4,4,4,1,5,RL,Gilbert,Norm,PConc,2000,2000,2000.0,WD ,1
1746,1561,294464,1476.0,120.0,1596.0,1648,0,162,53,3843,186.0,1648,525.0,0,2,5,44.0,0,2,8,5,5,5,4,5,RM,Crawfor,Norm,PConc,2008,2007,2007.0,New,1
1747,992,206900,500.0,176.0,952.0,1092,1020,280,0,11075,0.0,2112,576.0,0,2,9,85.0,1,4,6,0,2,0,2,4,RL,NAmes,Norm,CBlock,1969,1969,1969.0,WD ,2
1748,73,233000,656.0,300.0,956.0,956,1128,0,45,10142,0.0,2084,618.0,0,2,8,76.0,1,4,7,4,4,4,1,5,RL,SawyerW,Norm,PConc,2004,2004,2004.0,WD ,0
1749,2646,108000,143.0,817.0,1032.0,1032,0,0,0,7741,0.0,1032,280.0,0,1,5,56.0,0,2,6,0,0,0,1,3,RM,OldTown,Norm,BrkTil,1950,1924,1995.0,COD,0
1750,994,165000,476.0,204.0,680.0,680,790,192,49,8139,119.0,1470,420.0,0,2,7,65.0,1,3,6,0,4,0,1,4,RL,Gilbert,Norm,PConc,1996,1995,1995.0,WD ,1
1751,2138,134900,539.0,501.0,1040.0,1040,0,0,0,8982,0.0,1040,748.0,0,1,5,45.0,1,3,5,0,4,0,3,4,RL,CollgCr,Norm,CBlock,1977,1977,1977.0,WD ,0
1752,2013,113000,0.0,884.0,884.0,884,0,0,0,6120,0.0,884,240.0,0,1,5,51.0,0,2,5,4,0,0,1,0,RM,BrkSide,Norm,BrkTil,1950,1939,1939.0,WD ,0
1753,2126,147900,549.0,548.0,1097.0,1097,0,306,0,16561,0.0,1097,242.0,0,1,6,70.0,1,3,5,0,4,0,1,4,RL,CollgCr,Norm,PConc,1996,1996,1996.0,WD ,0
1754,898,99900,0.0,864.0,864.0,864,0,0,96,4060,0.0,864,0.0,0,1,4,56.0,0,2,5,0,2,0,1,0,RL,Edwards,Feedr,PConc,1950,1922,1978.7077955601446,WD ,0
1755,1048,143000,286.0,275.0,855.0,855,601,0,0,2308,0.0,1456,460.0,0,2,7,24.0,1,4,6,0,4,0,1,4,RL,NPkVill,Norm,CBlock,1975,1975,1975.0,WD ,0
1756,2676,114500,0.0,816.0,816.0,816,0,112,0,6240,0.0,1176,528.0,0,1,6,52.0,0,3,6,0,0,0,1,0,RM,BrkSide,Norm,PConc,1950,1934,1985.0,WD ,1
1757,2498,129200,659.0,253.0,912.0,941,0,64,0,8789,0.0,941,288.0,0,1,6,0.0,0,3,5,0,0,0,2,2,RL,Sawyer,Norm,CBlock,1967,1967,1967.0,WD ,1
1758,1560,392500,1480.0,120.0,1600.0,1652,0,162,53,5587,186.0,1652,482.0,0,2,5,64.0,0,2,8,5,5,4,4,5,RM,Crawfor,Norm,PConc,2008,2008,2008.0,New,1
1759,296,266500,275.0,877.0,1152.0,1188,1152,0,60,9042,0.0,2340,252.0,0,2,9,66.0,0,4,7,5,0,4,1,5,RL,Crawfor,Norm,Stone,2006,1941,1941.0,WD ,2
1760,354,177500,189.0,195.0,384.0,751,631,256,0,8923,0.0,1382,396.0,0,2,7,57.0,1,3,7,4,4,0,1,5,RL,Gilbert,Norm,PConc,1998,1998,1998.0,WD ,1
1761,970,139500,532.0,476.0,1008.0,1008,0,144,0,12518,182.0,1008,384.0,0,1,6,75.0,0,3,5,0,0,4,1,4,RL,Mitchel,Norm,CBlock,1968,1968,1968.0,WD ,0
1762,884,170000,0.0,608.0,608.0,608,788,100,36,11069,0.0,1396,440.0,0,2,6,85.0,1,3,6,4,4,4,1,0,RL,CollgCr,Norm,PConc,2007,2007,2007.0,WD ,1
1763,1894,224500,414.0,431.0,845.0,845,1309,0,0,8800,306.0,2154,539.0,161,2,8,80.0,1,5,6,0,0,0,1,4,RL,NAmes,Norm,CBlock,1997,1964,1964.0,WD ,1
1764,450,290000,0.0,1082.0,1082.0,1105,1295,114,40,13262,186.0,2400,730.0,0,3,10,96.0,1,4,8,4,4,4,1,0,RL,NridgHt,Norm,PConc,2004,2003,2003.0,WD ,1
1765,2031,169500,224.0,816.0,1040.0,1226,592,0,0,7758,600.0,1818,240.0,184,1,7,0.0,1,4,7,0,0,0,1,1,RM,IDOTRR,Norm,PConc,1950,1931,1951.0,WD ,2
1766,949,240000,0.0,1710.0,1710.0,1710,0,100,48,12118,108.0,1710,550.0,180,2,7,43.0,0,3,7,4,5,4,2,0,RL,Mitchel,Norm,PConc,2005,2004,2004.0,WD ,1
1767,1907,144000,368.0,710.0,1078.0,1150,0,0,0,9600,176.0,1150,288.0,175,1,6,80.0,0,2,5,0,0,0,1,3,RL,NAmes,Norm,CBlock,1955,1955,1955.0,WD ,0
1768,1906,165000,442.0,374.0,816.0,1127,850,0,52,9500,272.0,1977,540.0,0,1,9,100.0,1,4,6,0,0,0,1,2,RL,NAmes,Artery,CBlock,1978,1964,1964.0,WD ,1
1769,549,145000,0.0,1332.0,1332.0,1332,0,0,60,7175,0.0,1332,542.0,0,2,5,50.0,0,2,6,4,4,4,1,0,RL,SawyerW,Norm,PConc,1991,1990,1990.0,WD ,0
1770,243,114000,0.0,1250.0,1250.0,1298,0,0,144,11200,0.0,1298,504.0,0,2,5,0.0,0,3,5,0,0,0,2,0,RL,Edwards,Norm,CBlock,1964,1964,1964.0,COD,0
1771,1697,395000,0.0,1935.0,1935.0,1973,0,315,45,14226,375.0,1973,895.0,0,2,9,110.0,0,3,8,4,4,4,3,0,RL,NridgHt,Norm,PConc,2006,2006,2006.0,New,1
1772,2365,105500,0.0,525.0,525.0,525,567,0,0,2760,514.0,1092,440.0,0,1,6,24.0,1,3,6,0,0,0,1,0,RM,BrDale,Norm,CBlock,1973,1973,1973.0,WD ,0
1773,310,254900,615.0,434.0,1049.0,1036,880,0,70,11050,0.0,1916,741.0,0,2,8,85.0,1,3,8,4,4,4,1,5,RL,Mitchel,Norm,PConc,1999,1998,1998.0,WD ,1
1774,1961,102000,432.0,432.0,864.0,1238,0,0,171,7200,0.0,1238,357.0,0,1,6,60.0,1,3,5,0,0,0,1,1,RL,NAmes,Norm,CBlock,1950,1950,1950.0,WD ,1
1775,849,230000,666.0,278.0,944.0,944,896,0,45,12420,0.0,1840,622.0,0,2,6,79.0,1,3,7,4,4,4,1,5,RL,CollgCr,Norm,PConc,2001,2001,2001.0,WD ,0
1776,2018,137500,0.0,939.0,939.0,939,574,24,0,6120,0.0,1513,180.0,0,1,8,51.0,1,4,5,0,0,0,2,0,RM,BrkSide,Norm,BrkTil,2004,1920,1933.0,WD ,0
1777,1328,138000,406.0,329.0,1008.0,1143,0,265,0,7111,0.0,1143,288.0,0,1,5,55.0,0,2,5,4,0,0,1,1,RL,BrkSide,Norm,BrkTil,1983,1928,1992.0,WD ,1
1778,801,156500,70.0,0.0,520.0,1338,0,0,0,19255,100.0,1338,576.0,0,1,5,66.0,1,2,6,4,4,4,3,2,RL,SawyerW,Norm,CBlock,1983,1983,1983.0,WD ,1
1779,400,124500,191.0,673.0,864.0,864,0,0,0,8120,0.0,864,463.0,0,1,5,70.0,0,3,4,0,0,0,1,4,RL,NAmes,Norm,CBlock,1970,1970,1994.0,WD ,0
